,t,V
79062,3.9531,-3.620669789243223
79063,3.95315,-3.620669789243223
79064,3.9532,-3.620669789243223
79065,3.95325,-3.620669789243223
79066,3.9533,-3.620669789243219
79067,3.95335,-3.6206697892432094
79068,3.9534,-3.6206697892432023
79069,3.95345,-3.6206697892431974
79070,3.9535,-3.6206697892431947
79071,3.95355,-3.6206697892431925
79072,3.9536,-3.6206697892431907
79073,3.95365,-3.6206697892431894
79074,3.9537,-3.620669789243189
79075,3.95375,-3.6206697892431885
79076,3.9538,-3.620669789243188
79077,3.95385,-3.6206697892431876
79078,3.9539,-3.6206697892431876
79079,3.95395,-3.6206697892431876
79080,3.954,-208.5469615274974
79081,3.95405,-1057.805218120262
79082,3.9541,-1575.0190676567424
79083,3.95415,-1819.5401877861734
79084,3.9542,-1901.2075645140771
79085,3.95425,-1889.2668502477318
79086,3.9543,-1825.4040803947898
79087,3.95435,-1734.6655879114435
79088,3.9544,-1632.2718566767703
79089,3.95445,-1527.608204539746
79090,3.9545,-1426.9703129534928
79091,3.95455,-1335.3336476461982
79092,3.9546,-1257.0310142518736
79093,3.95465,-1195.5974082622156
79094,3.9547,-1153.130119757103
79095,3.95475,-1129.642223428829
79096,3.9548,-1122.9350294166072
79097,3.95485,-1129.2188614885024
79098,3.9549,-1144.050839627429
79099,3.95495,-1163.1957792110966
79100,3.955,-1183.1050587970838
79101,3.95505,-1201.1351819582321
79102,3.9551,-1215.5311276694788
79103,3.95515,-1225.2923531783922
79104,3.9552,-1229.9979841326399
79105,3.95525,-1229.6419802558285
79106,3.9553,-1224.4950234784562
79107,3.95535,-1214.998681658747
79108,3.9554,-1201.6798022273888
79109,3.95545,-1185.0875605418555
79110,3.9555,-1165.7527332180548
79111,3.95555,-1144.163437214338
79112,3.9556,-1120.7504071849723
79113,3.95565,-1095.8784638556224
79114,3.9557,-1069.843774452229
79115,3.95575,-1042.8763765509443
79116,3.9558,-1015.1467008047196
79117,3.95585,-986.7732480008958
79118,3.9559,-957.8318261823108
79119,3.95595,-928.3662108084945
79120,3.9560000000000004,-898.399376597097
79121,3.95605,-867.9433301926027
79122,3.9561,-837.0108224956375
79123,3.95615,-805.6252619604453
79124,3.9562,-773.8262092492693
79125,3.95625,-741.6730720245024
79126,3.9563,-709.2489350908571
79127,3.95635,-676.6627990112543
79128,3.9564,-644.0483797674915
79129,3.95645,-611.5597630955608
79130,3.9565,-579.3653769667201
79131,3.95655,-547.641207761802
79132,3.9566,-516.563440903404
79133,3.95665,-486.3008096269169
79134,3.9567,-457.0074395895718
79135,3.95675,-428.81706000054453
79136,3.9568,-401.83903568082445
79137,3.95685,-376.15623764607614
79138,3.9569,-351.82459713523474
79139,3.95695,-328.87429943503105
79140,3.957,-307.31186878711003
79141,3.95705,-287.1232365623479
79142,3.9571,-268.2772963467876
79143,3.95715,-250.7295301218218
79144,3.9572,-234.42512451381364
79145,3.95725,-219.30265841726668
79146,3.9573,-205.29719427846436
79147,3.95735,-192.34198771016338
79148,3.9574,-180.3697001921698
79149,3.95745,-169.3138370240048
79150,3.9575,-159.11006907451252
79151,3.95755,-149.6970019396635
79152,3.9576,-141.01644980542991
79153,3.95765,-133.01353399469207
79154,3.9577,-125.63677998955512
79155,3.95775,-118.83817140700228
79156,3.9578,-112.57307654582185
79157,3.95785,-106.80010317415291
79158,3.9579,-101.48091671706065
79159,3.95795,-96.58005811146406
79160,3.958,-92.0647667415671
79161,3.95805,-87.90481946921369
79162,3.9581,-84.07232684759002
79163,3.95815,-80.54154159093142
79164,3.9582,-77.28871867465762
79165,3.95825,-74.29198767967472
79166,3.9583,-71.53120564956696
79167,3.95835,-68.98780850825298
79168,3.9584,-66.6446830347134
79169,3.95845,-64.48605897707739
79170,3.9585,-62.49740926853984
79171,3.95855,-60.66535240199799
79172,3.9586,-58.97755976023255
79173,3.95865,-57.42267172304807
79174,3.9587,-55.99022239410754
79175,3.95875,-54.67057036907079
79176,3.9588,-53.45483389446624
79177,3.95885,-52.334830527903506
79178,3.9589,-51.303021810876686
79179,3.95895,-50.352462741621025
79180,3.959,-49.4767552892376
79181,3.95905,-48.67000534729987
79182,3.9591,-47.92678293317751
79183,3.95915,-47.24208557469099
79184,3.9592,-46.611304684812005
79185,3.95925,-46.030194602090106
79186,3.9593,-45.49484401722664
79187,3.95935,-45.00164961524452
79188,3.9594,-44.54729180688934
79189,3.95945,-44.12871239661571
79190,3.9595,-43.74309401265336
79191,3.95955,-43.38784114369288
79192,3.9596,-43.06056266106699
79193,3.95965,-42.75905572128148
